Armazem;Deposito;Produto;Descricao;Unidade;Saldo Anterior;Entradas;Saidas;Saldo Atual;Transito;Disponivel;Inventario;Diferenca;Diferenca Congelamento;Trans_Ant;Trans_Ant_nao_carregado;Trans_Dia_nao_carregado;Comodato OP03;Venda Vas OP85;Valorizacao;Sinal;Tipo           ;Fator          ;Custo Médio    ;Ult. Reposição ;Médio Reposição;Qtd Estoque    ;Qtd Contagem   ;Estoque CM     ;Estoque UR     ;Estoque MR     ;Contagem CM    ;Contagem UR    ;Contagem MR    ;Sub-Depósitos  ;Saldo Atual Real;Saldo Grade Real
1;1;9083;SKOL LT 473ML SH C/12 NPAL                   ;cx  ;      5.509/05 ;      7.744/06;      8.576/10;      4.677/01 ;          0/00 ;      4.677/01 ;          0/00 ;      4.677/01-;          0/10-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;176092,1875;-;PA;12;3,2143;3,163;3,163;56125;            ;180402,5875;177523,375;177523,375;                   ;                   ;                   ;               ;      4.677/01 ;      4.677/01 
1;1;9084;GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPA;cx  ;     14.563/02 ;         63/01;      3.779/11;     10.846/04 ;          0/00 ;     10.846/04 ;          0/00 ;     10.846/04-;          1/08 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;290681,7333;-;PA;12;2,2185;2,2281;2,2429;130156;            ;288751,086;290000,5836;291926,8924;                   ;                   ;                   ;               ;     10.846/04 ;     10.846/04 
1;1;9085;GUARANA CHP ANTARCTICA DIET LATA 350ML SH C/1;cx  ;        807/06 ;      1.756/00;      1.334/07;      1.228/11 ;          0/00 ;      1.228/11 ;          0/00 ;      1.228/11-;          1/11-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;31300,5075;-;PA;12;2,1227;2,0925;2,0925;14747;            ;31303,4569;30858,0975;30858,0975;                   ;                   ;                   ;               ;      1.228/11 ;      1.228/11 
1;1;9087;SODA LIMONADA ANTARCTICA LATA 350ML SH C/12 N;cx  ;         99/00 ;          1/07;         99/08;          0/11 ;          0/00 ;          0/11 ;          0/00 ;          0/11-;          0/01 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;22,5133333;-;PA;12;2,2544;2,248;2,248;11;            ;24,7984;24,728;24,728;                   ;                   ;                   ;               ;          0/11 ;          0/11 
1;1;9089;SUKITA LATA 350ML SH C/12 NPAL               ;cx  ;        248/02 ;          5/09;        251/01;          2/10 ;          0/00 ;          2/10 ;          0/00 ;          2/10-;          0/02 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;73,5533333;-;PA;12;2,1169;2,0872;2,0872;34;            ;71,9746;70,9648;70,9648;                   ;                   ;                   ;               ;          2/10 ;          2/10 
1;1;9091;TONICA ANTARCTICA LATA 350ML SH C/12 NPAL    ;cx  ;        437/08 ;        594/06;      1.024/10;          7/04 ;          0/00 ;          7/04 ;          0/00 ;          7/04-;          0/04-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;205,9933333;-;PA;12;2,2608;2,2254;2,2254;88;            ;198,9504;195,8352;195,8352;                   ;                   ;                   ;               ;          7/04 ;          7/04 
1;1;9092;TONICA ANTARCTICA DIET LATA 350ML SH C/12 NPA;cx  ;        448/01 ;         21/04;        468/05;          1/00 ;          0/00 ;          1/00 ;          0/00 ;          1/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;27,6399999;-;PA;12;2,2267;2,2128;2,2128;12;            ;26,7204;26,5536;26,5536;                   ;                   ;                   ;               ;          1/00 ;          1/00 
1;1;9096;PEPSI COLA LATA 350ML SH C/12 NPAL           ;cx  ;        845/01 ;         30/01;        796/09;         78/05 ;          0/00 ;         78/05 ;          0/00 ;         78/05-;          0/05-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;1890,625834;-;PA;12;2,0962;2,0596;2,0596;941;            ;1972,5242;1938,0836;1938,0836;                   ;                   ;                   ;               ;         78/05 ;         78/05 
1;1;9259;SKOL LATA 350ML SH C/18 NPAL                 ;cx  ;          0/12 ;          0/00;          0/12;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;18;2,3295;2,3232;2,3232;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;1;9274;PEPSI ZERO LATA 350ML SH C/12 NPAL           ;cx  ;        769/10 ;        585/02;        619/07;        735/05 ;          0/00 ;        735/05 ;          0/00 ;        735/05-;          1/05-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;18510,4375;-;PA;12;2,1306;2,1828;2,071;8825;            ;18802,545;19263,21;18276,575;                   ;                   ;                   ;               ;        735/05 ;        735/05 
1;1;9276;PEPSI ZERO PET 2L CAIXA C/6                  ;cx  ;        214/02 ;        909/03;        923/03;        200/02 ;          0/00 ;        200/02 ;          0/00 ;        200/02-;          0/04 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;7003,653334;-;PA;6;5,4049;5,5494;5,5759;1202;            ;6496,6898;6670,3788;6702,2318;                   ;                   ;                   ;               ;        200/02 ;        200/02 
1;1;9320;BRAHMA CHOPP LT 473ML SH C/12 NPAL           ;cx  ;     15.631/08 ;     36.417/07;     34.515/05;     17.533/10 ;          0/00 ;     17.533/10 ;          0/00 ;     17.533/10-;         11/03-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;618593,64;-;PA;12;3,4005;3,3264;3,3264;210406;            ;715485,603;699894,5184;699894,5184;                   ;                   ;                   ;               ;     17.533/10 ;     17.533/10 
1;1;9427;ANTARCTICA PILSEN LT 473ML SH C/12 NPAL      ;cx  ;      7.149/06 ;     27.611/02;     34.723/01;         37/07 ;          0/00 ;         37/07 ;          0/00 ;         37/07-;        642/10 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;1466,501667;-;PA;12;3,0398;2,9991;2,9991;451;            ;1370,9498;1352,5941;1352,5941;                   ;                   ;                   ;               ;         37/07 ;         37/07 
1;1;9886;BRAHMA CHOPP LATA 350ML SH C/18 NPAL         ;cx  ;          1/00 ;          0/00;          1/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;18;2,3892;2,3535;2,3535;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;1;10175;ANTARCTICA SUBZERO LT 473ML SH C/12 NPAL     ;cx  ;        731/06 ;      5.317/04;      5.301/08;        747/02 ;          0/00 ;        747/02 ;          0/00 ;        747/02-;          3/02-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;28975,12334;-;PA;12;3,0055;2,9659;2,9659;8966;            ;26947,313;26592,2594;26592,2594;                   ;                   ;                   ;               ;        747/02 ;        747/02 
1;1;10530;ANTARCTICA SUBZERO GFA VD 1L                 ;Dz  ;        148/09 ;        100/00;        158/00;         90/09 ;          0/00 ;         90/09 ;          0/00 ;         90/09-;          3/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;5579,31;-;PA;12;5,0659;4,8782;4,8782;1089;            ;5516,7651;5312,3598;5312,3598;                   ;                   ;                   ;               ;         90/09 ;         90/09 
1;1;11108;BRAHMA CHOPP LATA 550ML SHRINK C/12          ;cx  ;          2/06 ;        176/01;        178/01;          0/06 ;          0/00 ;          0/06 ;          0/00 ;          0/06-;          0/06-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;28,2349999;-;PA;12;4,7061;4,5386;4,5386;6;            ;28,2366;27,2316;27,2316;                   ;                   ;                   ;               ;          0/06 ;          0/06 
1;1;11110;SKOL LATA 550ML SHRINK C/12                  ;cx  ;        273/01 ;          0/09;        182/09;         91/01 ;          0/00 ;         91/01 ;          0/00 ;         91/01-;          0/01-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;3427,465833;-;PA;12;4,0225;4,4119;4,4119;1093;            ;4396,5925;4822,2067;4822,2067;                   ;                   ;                   ;               ;         91/01 ;         91/01 
1;1;11556;GUARANA ANTARCTICA ZERO PET 1L CAIXA C/6     ;cx  ;          8/00 ;        526/03;          7/03;        527/00 ;          0/00 ;        527/00 ;          0/00 ;        527/00-;          2/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;9818,01;-;PA;6;3,0755;3,0751;3,0751;3162;            ;9724,731;9723,4662;9723,4662;                   ;                   ;                   ;               ;        527/00 ;        527/00 
1;1;12948;BRAHMA CHOPP ZERO LATA 350ML SH C/12 NPAL    ;cx  ;      2.326/05 ;      4.378/04;      4.049/05;      2.655/04 ;          0/00 ;      2.655/04 ;          0/00 ;      2.655/04-;          1/08 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;94954,72;-;PA;12;2,633;2,5924;2,6149;31864;            ;83897,912;82604,2336;83321,1736;                   ;                   ;                   ;               ;      2.655/04 ;      2.655/04 
1;1;12951;BRAHMA CHOPP ZERO LN 355ML SIXPACK CX CART C/;cx  ;        172/23 ;        175/14;        179/14;        168/23 ;          0/00 ;        168/23 ;          0/00 ;        168/23-;          0/01 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;13476,11667;-;PA;24;3,3097;3,2834;3,2834;4055;            ;13420,8335;13314,187;13314,187;                   ;                   ;                   ;               ;        168/23 ;        168/23 
1;1;13061;H2OH LIMONETO PET 500ML SHRINK C/12 NPAL     ;cx  ;      1.601/11 ;      2.770/10;      4.372/09;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          1/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,9843;2,8931;2,8931;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;1;13065;H2OH LIMONETO PET 1,5 SHRINK C/06 NPAL       ;cx  ;      1.958/02 ;      5.795/03;      5.063/02;      2.690/03 ;          0/00 ;      2.690/03 ;          0/00 ;      2.690/03-;          6/02-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;87360,53501;-;PA;6;4,854;4,8836;4,8836;16143;            ;78358,122;78835,9548;78835,9548;                   ;                   ;                   ;               ;      2.690/03 ;      2.690/03 
1;1;13307;BUDWEISER GFA VD 990ML CX C/12               ;cx  ;          2/03 ;          0/00;          2/01;          0/02 ;          0/00 ;          0/02 ;          0/00 ;          0/02-;        186/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;12,2116666;-;PA;12;6,0772;5,9577;5,9577;2;            ;12,1544;11,9154;11,9154;                   ;                   ;                   ;               ;          0/02 ;          0/02 
1;1;13566;SKOL BEATS SENSES LT 269ML CX C/8 FRIDGE PACK;cx  ;      2.681/01 ;         14/01;      1.581/02;      1.114/00 ;          0/00 ;      1.114/00 ;          0/00 ;      1.114/00-;          3/07-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;31815,84;-;PA;8;4,3282;4,316;4,316;8912;            ;38572,9184;38464,192;38464,192;                   ;                   ;                   ;               ;      1.114/00 ;      1.114/00 
1;1;14113;X WALS ONE WAY 600ML CX C/12 ARTE            ;cx  ;         16/00 ;          0/10;         16/10;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;9,0118;8,9615;8,9615;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;1;14135;BUDWEISER LATA 473ML SIX-PACK SH C/2 NPAL    ;cx  ;        144/00 ;      3.103/06;      2.413/10;        833/08 ;          0/00 ;        833/08 ;          0/00 ;        833/08-;          0/04 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;34955,64334;-;PA;12;3,5445;3,5051;3,5051;10004;            ;35459,178;35065,0204;35065,0204;                   ;                   ;                   ;               ;        833/08 ;        833/08 
1;1;14138;SKOL BEATS SENSES LATA 473ML SIX-PACK SH C/2 ;cx  ;        602/00 ;         10/08;        328/06;        284/02 ;          0/00 ;        284/02 ;          0/00 ;        284/02-;          1/02-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;16288,43333;-;PA;12;5,6361;5,6156;5,6156;3410;            ;19219,101;19149,196;19149,196;                   ;                   ;                   ;               ;        284/02 ;        284/02 
1;1;14340;ORIGINAL ONE WAY 300ML CXPAP12               ;cx  ;        691/00 ;      2.121/07;        940/07;      1.872/00 ;          0/00 ;      1.872/00 ;          0/00 ;      1.872/00-;          1/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;58481,27999;-;PA;12;2,6038;2,5091;2,5091;22464;            ;58491,7632;56364,4224;56364,4224;                   ;                   ;                   ;               ;      1.872/00 ;      1.872/00 
